index,item
138148,http://www.wikidata.org/entity/Q6188782
100599,http://www.wikidata.org/entity/Q10851153
640628,http://www.wikidata.org/entity/Q30254444
645759,http://www.wikidata.org/entity/Q30260195
692126,http://www.wikidata.org/entity/Q59535289
460091,http://www.wikidata.org/entity/Q137388566
676463,http://www.wikidata.org/entity/Q50038087
283246,http://www.wikidata.org/entity/Q90899096
151043,http://www.wikidata.org/entity/Q111124603
465704,http://www.wikidata.org/entity/Q111408557
54002,http://www.wikidata.org/entity/Q1620086
436249,http://www.wikidata.org/entity/Q11345846
368590,http://www.wikidata.org/entity/Q88171717
348898,http://www.wikidata.org/entity/Q136959319
526294,http://www.wikidata.org/entity/Q111884831
465657,http://www.wikidata.org/entity/Q3644770
10879,http://www.wikidata.org/entity/Q17569128
691168,http://www.wikidata.org/entity/Q112997645
85920,http://www.wikidata.org/entity/Q3249266
336051,http://www.wikidata.org/entity/Q134894367
91644,http://www.wikidata.org/entity/Q3979269
675720,http://www.wikidata.org/entity/Q48880991
584516,http://www.wikidata.org/entity/Q115967053
354668,http://www.wikidata.org/entity/Q8046237
5333,http://www.wikidata.org/entity/Q61703298
389201,http://www.wikidata.org/entity/Q6104078
669961,http://www.wikidata.org/entity/Q138213635
473747,http://www.wikidata.org/entity/Q4444193
260877,http://www.wikidata.org/entity/Q102265490
70481,http://www.wikidata.org/entity/Q42297663
512772,http://www.wikidata.org/entity/Q111873025
250520,http://www.wikidata.org/entity/Q134350653
276658,http://www.wikidata.org/entity/Q62081414
712755,http://www.wikidata.org/entity/Q107519613
377823,http://www.wikidata.org/entity/Q111072341
408126,http://www.wikidata.org/entity/Q98696292
134841,http://www.wikidata.org/entity/Q11337828
298075,http://www.wikidata.org/entity/Q122363477
150264,http://www.wikidata.org/entity/Q43063770
591682,http://www.wikidata.org/entity/Q126920524
10877,http://www.wikidata.org/entity/Q17553840
252571,http://www.wikidata.org/entity/Q138713505
108134,http://www.wikidata.org/entity/Q10374111
85740,http://www.wikidata.org/entity/Q66656252
620762,http://www.wikidata.org/entity/Q96472589
89929,http://www.wikidata.org/entity/Q3755041
540794,http://www.wikidata.org/entity/Q112000766
490513,http://www.wikidata.org/entity/Q111858371
