index,item
228873,http://www.wikidata.org/entity/Q7412428
131521,http://www.wikidata.org/entity/Q3766926
454211,http://www.wikidata.org/entity/Q25796249
571608,http://www.wikidata.org/entity/Q63765527
648187,http://www.wikidata.org/entity/Q91934471
731328,http://www.wikidata.org/entity/Q111155843
923617,http://www.wikidata.org/entity/Q138704343
449512,http://www.wikidata.org/entity/Q24352006
250027,http://www.wikidata.org/entity/Q8349077
600038,http://www.wikidata.org/entity/Q65581794
105158,http://www.wikidata.org/entity/Q2923547
822659,http://www.wikidata.org/entity/Q123887519
4063,http://www.wikidata.org/entity/Q100765
788354,http://www.wikidata.org/entity/Q121092603
220372,http://www.wikidata.org/entity/Q7146412
244134,http://www.wikidata.org/entity/Q8008766
486238,http://www.wikidata.org/entity/Q29895083
338428,http://www.wikidata.org/entity/Q15969180
899463,http://www.wikidata.org/entity/Q137681054
713334,http://www.wikidata.org/entity/Q109252842
866518,http://www.wikidata.org/entity/Q133042017
447700,http://www.wikidata.org/entity/Q24263160
394583,http://www.wikidata.org/entity/Q18355778
797691,http://www.wikidata.org/entity/Q123712097
446279,http://www.wikidata.org/entity/Q24028034
655177,http://www.wikidata.org/entity/Q96989161
118994,http://www.wikidata.org/entity/Q3324762
280117,http://www.wikidata.org/entity/Q11391402
769752,http://www.wikidata.org/entity/Q115515484
1327,http://www.wikidata.org/entity/Q57905
574198,http://www.wikidata.org/entity/Q63753807
187603,http://www.wikidata.org/entity/Q5944943
433156,http://www.wikidata.org/entity/Q21714766
819802,http://www.wikidata.org/entity/Q123885204
523683,http://www.wikidata.org/entity/Q48775428
236702,http://www.wikidata.org/entity/Q7793982
284805,http://www.wikidata.org/entity/Q11767815
337931,http://www.wikidata.org/entity/Q15969059
730658,http://www.wikidata.org/entity/Q111156483
311095,http://www.wikidata.org/entity/Q13024916
40117,http://www.wikidata.org/entity/Q912157
494490,http://www.wikidata.org/entity/Q31330372
475664,http://www.wikidata.org/entity/Q28783938
35315,http://www.wikidata.org/entity/Q769758
596723,http://www.wikidata.org/entity/Q65576529
719389,http://www.wikidata.org/entity/Q109693047
302028,http://www.wikidata.org/entity/Q12392516
908839,http://www.wikidata.org/entity/Q137790562
130634,http://www.wikidata.org/entity/Q3645658
446750,http://www.wikidata.org/entity/Q24034856
323678,http://www.wikidata.org/entity/Q15038295
545758,http://www.wikidata.org/entity/Q57307232
607338,http://www.wikidata.org/entity/Q65588413
803182,http://www.wikidata.org/entity/Q123867371
784562,http://www.wikidata.org/entity/Q117072082
382646,http://www.wikidata.org/entity/Q17385988
649369,http://www.wikidata.org/entity/Q96317593
69329,http://www.wikidata.org/entity/Q1673095
15958,http://www.wikidata.org/entity/Q301559
734993,http://www.wikidata.org/entity/Q111228155
727569,http://www.wikidata.org/entity/Q110882897
293833,http://www.wikidata.org/entity/Q12028385
488444,http://www.wikidata.org/entity/Q29961485
380795,http://www.wikidata.org/entity/Q17120128
401796,http://www.wikidata.org/entity/Q18808921
409636,http://www.wikidata.org/entity/Q19825746
872763,http://www.wikidata.org/entity/Q134174657
853578,http://www.wikidata.org/entity/Q131153284
123244,http://www.wikidata.org/entity/Q3376738
485832,http://www.wikidata.org/entity/Q29894928
627364,http://www.wikidata.org/entity/Q68920243
752418,http://www.wikidata.org/entity/Q111902528
169106,http://www.wikidata.org/entity/Q5386308
371035,http://www.wikidata.org/entity/Q16863524
723580,http://www.wikidata.org/entity/Q110007180
223568,http://www.wikidata.org/entity/Q7198590
531221,http://www.wikidata.org/entity/Q52152534
220126,http://www.wikidata.org/entity/Q7089641
112366,http://www.wikidata.org/entity/Q3159775
674948,http://www.wikidata.org/entity/Q98597117
739999,http://www.wikidata.org/entity/Q111295075
460411,http://www.wikidata.org/entity/Q26708294
9257,http://www.wikidata.org/entity/Q117109
824244,http://www.wikidata.org/entity/Q123890109
435541,http://www.wikidata.org/entity/Q22336809
586652,http://www.wikidata.org/entity/Q64846832
114666,http://www.wikidata.org/entity/Q3180538
55784,http://www.wikidata.org/entity/Q1398057
346360,http://www.wikidata.org/entity/Q16047341
138992,http://www.wikidata.org/entity/Q4078162
808342,http://www.wikidata.org/entity/Q123869998
442297,http://www.wikidata.org/entity/Q23951281
404067,http://www.wikidata.org/entity/Q19542719
357690,http://www.wikidata.org/entity/Q16260441
406732,http://www.wikidata.org/entity/Q19613850
6292,http://www.wikidata.org/entity/Q119884
276637,http://www.wikidata.org/entity/Q11318131
322982,http://www.wikidata.org/entity/Q14565904
431695,http://www.wikidata.org/entity/Q21832789
285322,http://www.wikidata.org/entity/Q11729992
735858,http://www.wikidata.org/entity/Q111229225
237056,http://www.wikidata.org/entity/Q7702813
107606,http://www.wikidata.org/entity/Q3051221
429427,http://www.wikidata.org/entity/Q21538961
500275,http://www.wikidata.org/entity/Q40999389
237873,http://www.wikidata.org/entity/Q7666117
550658,http://www.wikidata.org/entity/Q59519055
215160,http://www.wikidata.org/entity/Q6775550
167585,http://www.wikidata.org/entity/Q5346881
690332,http://www.wikidata.org/entity/Q105793755
431080,http://www.wikidata.org/entity/Q21598097
271208,http://www.wikidata.org/entity/Q10947735
390727,http://www.wikidata.org/entity/Q18211431
436922,http://www.wikidata.org/entity/Q22122576
223364,http://www.wikidata.org/entity/Q7177253
6970,http://www.wikidata.org/entity/Q121137
156381,http://www.wikidata.org/entity/Q5045130
848182,http://www.wikidata.org/entity/Q130378705
497083,http://www.wikidata.org/entity/Q31336925
12779,http://www.wikidata.org/entity/Q254122
184018,http://www.wikidata.org/entity/Q5866022
552486,http://www.wikidata.org/entity/Q60667602
593125,http://www.wikidata.org/entity/Q65566860
272852,http://www.wikidata.org/entity/Q11066744
848994,http://www.wikidata.org/entity/Q127867842
735364,http://www.wikidata.org/entity/Q111227378
694672,http://www.wikidata.org/entity/Q106406640
911020,http://www.wikidata.org/entity/Q137791170
901338,http://www.wikidata.org/entity/Q137692940
302272,http://www.wikidata.org/entity/Q12326672
416449,http://www.wikidata.org/entity/Q20067978
309580,http://www.wikidata.org/entity/Q12734989
524149,http://www.wikidata.org/entity/Q48936278
44158,http://www.wikidata.org/entity/Q1094914
342506,http://www.wikidata.org/entity/Q16013802
712077,http://www.wikidata.org/entity/Q108733118
797468,http://www.wikidata.org/entity/Q123713442
890208,http://www.wikidata.org/entity/Q136666828
816458,http://www.wikidata.org/entity/Q123876245
22807,http://www.wikidata.org/entity/Q505222
58346,http://www.wikidata.org/entity/Q1456521
148439,http://www.wikidata.org/entity/Q4758919
495303,http://www.wikidata.org/entity/Q33110682
742689,http://www.wikidata.org/entity/Q111324883
823387,http://www.wikidata.org/entity/Q123889032
835005,http://www.wikidata.org/entity/Q124332452
334275,http://www.wikidata.org/entity/Q15928643
651687,http://www.wikidata.org/entity/Q95701616
42648,http://www.wikidata.org/entity/Q1000937
801591,http://www.wikidata.org/entity/Q123714308
480943,http://www.wikidata.org/entity/Q28788483
344078,http://www.wikidata.org/entity/Q16031505
71488,http://www.wikidata.org/entity/Q1688637
614418,http://www.wikidata.org/entity/Q65597518
769675,http://www.wikidata.org/entity/Q115492444
672889,http://www.wikidata.org/entity/Q98254434
717265,http://www.wikidata.org/entity/Q109443828
90541,http://www.wikidata.org/entity/Q2421139
82878,http://www.wikidata.org/entity/Q1927825
830655,http://www.wikidata.org/entity/Q123897106
839683,http://www.wikidata.org/entity/Q125464434
92483,http://www.wikidata.org/entity/Q2361862
797772,http://www.wikidata.org/entity/Q123712707
553881,http://www.wikidata.org/entity/Q60704956
357955,http://www.wikidata.org/entity/Q16239283
388795,http://www.wikidata.org/entity/Q17593788
